year,month,day,hour,NO2_prediction
2021,12,24,4,49.87087
2021,12,24,5,53.320892
2021,12,24,6,55.068546
2021,12,24,7,55.746162
2021,12,24,8,47.42472
2021,12,24,9,39.277763
2021,12,24,10,36.79999
2021,12,24,11,41.639954
2021,12,24,12,54.913548
2021,12,24,13,74.12683
2021,12,24,14,78.68354
2021,12,24,15,77.67799
2021,12,24,16,74.41191
2021,12,24,17,68.15929
2021,12,24,18,58.91414
2021,12,24,19,54.376034
2021,12,24,20,51.36624
2021,12,24,21,50.057304
2021,12,24,22,49.436855
2021,12,24,23,49.90161
2021,12,26,0,44.60839
2021,12,26,1,44.60187
2021,12,26,2,46.19813
2021,12,26,3,48.252922
2021,12,26,4,49.458427
2021,12,26,5,47.16015
2021,12,26,6,39.19871
2021,12,26,7,33.19034
2021,12,26,8,28.09012
2021,12,26,9,23.636124
2021,12,26,10,21.87095
2021,12,26,11,22.385904
2021,12,26,12,24.692476
2021,12,26,13,29.567568
2021,12,26,14,42.626263
2021,12,26,15,56.442352
2021,12,26,16,58.63278
2021,12,26,17,55.706173
2021,12,26,18,50.639244
2021,12,26,19,46.50425
2021,12,26,20,37.941826
2021,12,26,21,32.233902
2021,12,26,22,26.970991
2021,12,26,23,24.139631
2021,12,27,0,25.028015
2021,12,27,1,25.977942
2021,12,27,2,27.673285
2021,12,27,3,30.194061
2021,12,27,4,32.46997
2021,12,27,5,33.9759
2021,12,27,6,35.65661
2021,12,27,7,34.551617
2021,12,27,8,30.321321
2021,12,27,9,26.757132
2021,12,27,10,25.7322
2021,12,27,11,29.577826
2021,12,27,12,40.70543
2021,12,27,13,54.25441
2021,12,27,14,57.48198
2021,12,27,15,56.28264
2021,12,27,16,54.82524
2021,12,27,17,52.834763
2021,12,27,18,50.08796
2021,12,27,19,46.32244
2021,12,27,20,44.687595
2021,12,27,21,43.30413
2021,12,27,22,42.327534
2021,12,27,23,41.716652
2021,12,29,0,43.689438
2021,12,29,1,43.55653
2021,12,29,2,44.003605
2021,12,29,3,45.526855
2021,12,29,4,48.06215
2021,12,29,5,48.49366
2021,12,29,6,41.296997
2021,12,29,7,29.614286
2021,12,29,8,24.039404
2021,12,29,9,20.480724
2021,12,29,10,18.83026
2021,12,29,11,20.093079
2021,12,29,12,27.276136
2021,12,29,13,42.34021
2021,12,29,14,54.50462
2021,12,29,15,55.792
2021,12,29,16,54.746567
2021,12,29,17,53.368046
2021,12,29,18,51.708473
2021,12,29,19,49.97988
2021,12,29,20,48.19301
2021,12,29,21,46.387527
2021,12,29,22,44.36248
2021,12,29,23,42.612106
2022,1,4,0,37.612514
2022,1,4,1,36.533577
2022,1,4,2,35.62591
2022,1,4,3,33.901756
2022,1,4,4,32.859314
2022,1,4,5,31.307524
2022,1,4,6,27.296053
2022,1,4,7,22.64536
2022,1,4,8,18.602774
2022,1,4,9,15.983801
2022,1,4,10,14.862272
2022,1,4,11,15.765049
2022,1,4,12,20.132784
2022,1,4,13,29.103746
2022,1,4,14,39.86936
2022,1,4,15,44.863167
2022,1,4,16,45.442226
2022,1,4,17,44.831703
2022,1,4,18,43.403214
2022,1,4,19,41.50742
2022,1,4,20,39.537544
2022,1,4,21,37.889618
2022,1,4,22,36.456238
2022,1,4,23,36.763348
2022,1,5,0,40.79544
2022,1,5,1,42.039337
2022,1,5,2,44.482925
2022,1,5,3,47.910122
2022,1,5,4,52.197968
2022,1,5,5,54.530678
2022,1,5,6,48.84275
2022,1,5,7,39.8342
2022,1,5,8,33.293995
2022,1,5,9,29.065926
2022,1,5,10,26.193201
2022,1,5,11,25.23623
2022,1,5,12,28.497055
2022,1,5,13,39.09014
2022,1,5,14,54.992046
2022,1,5,15,60.77077
2022,1,5,16,59.3921
2022,1,5,17,57.469894
2022,1,5,18,54.550873
2022,1,5,19,51.14774
2022,1,5,20,47.730278
2022,1,5,21,44.854595
2022,1,5,22,42.112434
2022,1,5,23,40.05102
2022,1,9,0,35.05477
2022,1,9,1,33.512943
2022,1,9,2,32.568054
2022,1,9,3,32.34218
2022,1,9,4,32.255486
2022,1,9,5,31.931435
2022,1,9,6,30.327272
2022,1,9,7,27.163004
2022,1,9,8,23.461199
2022,1,9,9,20.353827
2022,1,9,10,19.040499
2022,1,9,11,19.91271
2022,1,9,12,24.610882
2022,1,9,13,34.656425
2022,1,9,14,46.133713
2022,1,9,15,50.88617
2022,1,9,16,50.795776
2022,1,9,17,49.755737
2022,1,9,18,47.839806
2022,1,9,19,45.653
2022,1,9,20,43.182404
2022,1,9,21,40.339996
2022,1,9,22,36.974716
2022,1,9,23,33.70714
2022,1,11,0,40.858532
2022,1,11,1,41.76743
2022,1,11,2,42.62462
2022,1,11,3,44.54396
2022,1,11,4,48.409386
2022,1,11,5,50.537273
2022,1,11,6,48.16287
2022,1,11,7,39.059658
2022,1,11,8,31.51518
2022,1,11,9,27.016768
2022,1,11,10,24.48179
2022,1,11,11,24.660017
2022,1,11,12,30.648138
2022,1,11,13,45.628258
2022,1,11,14,64.45318
2022,1,11,15,68.2013
2022,1,11,16,66.312874
2022,1,11,17,63.984207
2022,1,11,18,61.448288
2022,1,11,19,58.64557
2022,1,11,20,57.252453
2022,1,11,21,55.24307
2022,1,11,22,52.724644
2022,1,11,23,50.82402
2022,1,12,0,51.054047
2022,1,12,1,51.602856
2022,1,12,2,53.835083
2022,1,12,3,60.67167
2022,1,12,4,70.150925
2022,1,12,5,73.90941
2022,1,12,6,68.5034
2022,1,12,7,49.36505
2022,1,12,8,36.6381
2022,1,12,9,31.954134
2022,1,12,10,30.545568
2022,1,12,11,32.577522
2022,1,12,12,41.32086
2022,1,12,13,59.987522
2022,1,12,14,76.319466
2022,1,12,15,77.905106
2022,1,12,16,75.48607
2022,1,12,17,71.10462
2022,1,12,18,65.490715
2022,1,12,19,59.80344
2022,1,12,20,54.73526
2022,1,12,21,50.848785
2022,1,12,22,48.780758
2022,1,12,23,47.90302
2022,1,18,0,44.75869
2022,1,18,1,44.672386
2022,1,18,2,45.617027
2022,1,18,3,48.800087
2022,1,18,4,54.945953
2022,1,18,5,58.141907
2022,1,18,6,53.422276
2022,1,18,7,44.616714
2022,1,18,8,40.31736
2022,1,18,9,38.69998
2022,1,18,10,38.971878
2022,1,18,11,43.90702
2022,1,18,12,55.24719
2022,1,18,13,66.80048
2022,1,18,14,70.59005
2022,1,18,15,69.05413
2022,1,18,16,65.87293
2022,1,18,17,61.612774
2022,1,18,18,56.65652
2022,1,18,19,51.985878
2022,1,18,20,50.39956
2022,1,18,21,48.275223
2022,1,18,22,46.686424
2022,1,18,23,43.832844
2022,1,20,0,43.967964
2022,1,20,1,44.103264
2022,1,20,2,44.566624
2022,1,20,3,45.59363
2022,1,20,4,46.796013
2022,1,20,5,46.87084
2022,1,20,6,44.748833
2022,1,20,7,39.654366
2022,1,20,8,36.328674
2022,1,20,9,34.997414
2022,1,20,10,35.022667
2022,1,20,11,36.882908
2022,1,20,12,40.36877
2022,1,20,13,44.98285
2022,1,20,14,48.707973
2022,1,20,15,51.103493
2022,1,20,16,51.44951
2022,1,20,17,49.75696
2022,1,20,18,45.845093
2022,1,20,19,40.757603
2022,1,20,20,38.43289
2022,1,20,21,36.64731
2022,1,20,22,35.486946
2022,1,20,23,35.08042
2022,1,21,0,32.540733
2022,1,21,1,31.722734
2022,1,21,2,31.646631
2022,1,21,3,31.942095
2022,1,21,4,32.33402
2022,1,21,5,32.602737
2022,1,21,6,32.816315
2022,1,21,7,33.109528
2022,1,21,8,32.915752
2022,1,21,9,33.27972
2022,1,21,10,34.4142
2022,1,21,11,36.435966
2022,1,21,12,39.305084
2022,1,21,13,42.59093
2022,1,21,14,45.347813
2022,1,21,15,46.561462
2022,1,21,16,45.960354
2022,1,21,17,44.127453
2022,1,21,18,41.73433
2022,1,21,19,39.216724
2022,1,21,20,36.690224
2022,1,21,21,34.217094
2022,1,21,22,31.830933
2022,1,21,23,29.663345
2022,1,25,0,25.422861
2022,1,25,1,24.612589
2022,1,25,2,24.940279
2022,1,25,3,25.513927
2022,1,25,4,25.928988
2022,1,25,5,26.1246
2022,1,25,6,26.12202
2022,1,25,7,26.008604
2022,1,25,8,26.009872
2022,1,25,9,26.398148
2022,1,25,10,27.360834
2022,1,25,11,28.980328
2022,1,25,12,31.133165
2022,1,25,13,33.269154
2022,1,25,14,34.736343
2022,1,25,15,34.895092
2022,1,25,16,34.033783
2022,1,25,17,32.62976
2022,1,25,18,31.012
2022,1,25,19,29.342506
2022,1,25,20,27.62306
2022,1,25,21,25.771774
2022,1,25,22,23.96377
2022,1,25,23,22.604792
2022,1,26,0,22.044252
2022,1,26,1,22.023376
2022,1,26,2,22.312452
2022,1,26,3,22.678738
2022,1,26,4,23.016893
2022,1,26,5,23.150997
2022,1,26,6,23.077139
2022,1,26,7,21.634214
2022,1,26,8,18.157866
2022,1,26,9,16.144684
2022,1,26,10,15.864058
2022,1,26,11,15.975919
2022,1,26,12,16.809256
2022,1,26,13,21.534204
2022,1,26,14,26.912386
2022,1,26,15,30.764608
2022,1,26,16,31.846144
2022,1,26,17,31.488207
2022,1,26,18,30.624832
2022,1,26,19,25.304361
2022,1,26,20,23.730398
2022,1,26,21,22.991701
2022,1,26,22,22.66305
2022,1,26,23,22.522161
2022,1,31,0,31.622179
2022,1,31,1,34.457462
2022,1,31,2,37.477383
2022,1,31,3,40.67839
2022,1,31,4,42.531563
2022,1,31,5,43.350105
2022,1,31,6,44.345917
2022,1,31,7,42.71557
2022,1,31,8,35.377663
2022,1,31,9,30.517536
2022,1,31,10,27.963364
2022,1,31,11,28.614159
2022,1,31,12,35.241425
2022,1,31,13,50.602234
2022,1,31,14,63.059208
2022,1,31,15,61.17742
2022,1,31,16,55.04646
2022,1,31,17,49.809944
2022,1,31,18,47.08659
2022,1,31,19,46.52823
2022,1,31,20,46.12411
2022,1,31,21,45.99065
2022,1,31,22,45.854958
2022,1,31,23,45.92498
2022,2,1,0,44.624615
2022,2,1,1,45.1787
2022,2,1,2,46.91037
2022,2,1,3,50.86013
2022,2,1,4,56.87442
2022,2,1,5,59.51044
2022,2,1,6,47.474174
2022,2,1,7,35.73069
2022,2,1,8,29.493738
2022,2,1,9,26.713457
2022,2,1,10,25.21834
2022,2,1,11,24.872026
2022,2,1,12,27.5269
2022,2,1,13,37.85974
2022,2,1,14,56.633682
2022,2,1,15,67.84327
2022,2,1,16,66.68492
2022,2,1,17,63.1661
2022,2,1,18,59.43344
2022,2,1,19,55.503292
2022,2,1,20,51.947807
2022,2,1,21,49.982536
2022,2,1,22,47.966537
2022,2,1,23,46.711372
2022,2,3,0,41.714294
2022,2,3,1,41.32608
2022,2,3,2,41.85759
2022,2,3,3,43.462093
2022,2,3,4,47.08412
2022,2,3,5,51.03447
2022,2,3,6,50.703934
2022,2,3,7,44.876602
2022,2,3,8,37.885902
2022,2,3,9,33.722637
2022,2,3,10,32.359394
2022,2,3,11,34.052296
2022,2,3,12,40.653786
2022,2,3,13,52.222073
2022,2,3,14,60.398552
2022,2,3,15,60.46238
2022,2,3,16,58.113304
2022,2,3,17,55.326706
2022,2,3,18,52.1659
2022,2,3,19,49.00911
2022,2,3,20,45.40166
2022,2,3,21,41.54289
2022,2,3,22,36.410435
2022,2,3,23,26.834597
2022,2,4,0,27.894232
2022,2,4,1,28.311306
2022,2,4,2,29.714985
2022,2,4,3,33.186203
2022,2,4,4,36.730106
2022,2,4,5,38.43198
2022,2,4,6,37.49727
2022,2,4,7,35.119713
2022,2,4,8,34.062805
2022,2,4,9,33.158493
2022,2,4,10,33.307938
2022,2,4,11,35.537334
2022,2,4,12,40.552338
2022,2,4,13,47.35376
2022,2,4,14,51.3184
2022,2,4,15,51.089706
2022,2,4,16,48.156013
2022,2,4,17,43.87892
2022,2,4,18,40.104645
2022,2,4,19,36.937992
2022,2,4,20,35.0279
2022,2,4,21,33.48701
2022,2,4,22,32.737614
2022,2,4,23,33.302406
2022,2,12,0,46.60898
2022,2,12,1,52.513756
2022,2,12,2,58.394833
2022,2,12,3,64.96461
2022,2,12,4,69.087685
2022,2,12,5,70.15661
2022,2,12,6,69.080635
2022,2,12,7,65.9264
2022,2,12,8,63.645676
2022,2,12,9,61.317436
2022,2,12,10,61.131847
2022,2,12,11,67.16592
2022,2,12,12,75.5844
2022,2,12,13,79.04
2022,2,12,14,79.839005
2022,2,12,15,79.994606
2022,2,12,16,79.434586
2022,2,12,17,77.963585
2022,2,12,18,75.68856
2022,2,12,19,72.734474
2022,2,12,20,71.09012
2022,2,12,21,70.62915
2022,2,12,22,72.66297
2022,2,12,23,76.15928
2022,2,13,0,78.75007
2022,2,13,1,80.520485
2022,2,13,2,81.43482
2022,2,13,3,81.700096
2022,2,13,4,81.64384
2022,2,13,5,81.4596
2022,2,13,6,81.24691
2022,2,13,7,80.93334
2022,2,13,8,78.99976
2022,2,13,9,76.12386
2022,2,13,10,74.492485
2022,2,13,11,75.80305
2022,2,13,12,79.543724
2022,2,13,13,81.9316
2022,2,13,14,82.683304
2022,2,13,15,82.75205
2022,2,13,16,82.62125
2022,2,13,17,82.27334
2022,2,13,18,81.456474
2022,2,13,19,79.76726
2022,2,13,20,75.78617
2022,2,13,21,70.69336
2022,2,13,22,66.541084
2022,2,13,23,64.190674
2022,2,14,0,61.712566
2022,2,14,1,63.16835
2022,2,14,2,70.51071
2022,2,14,3,79.94237
2022,2,14,4,81.25429
2022,2,14,5,79.49088
2022,2,14,6,75.70146
2022,2,14,7,69.458885
2022,2,14,8,59.893562
2022,2,14,9,53.892868
2022,2,14,10,53.22239
2022,2,14,11,59.520935
2022,2,14,12,72.66569
2022,2,14,13,81.02661
2022,2,14,14,82.28528
2022,2,14,15,82.09524
2022,2,14,16,80.480644
2022,2,14,17,76.62487
2022,2,14,18,70.668076
2022,2,14,19,64.43526
2022,2,14,20,59.589485
2022,2,14,21,56.709778
2022,2,14,22,55.435833
2022,2,14,23,55.181908
2022,2,26,0,42.999687
2022,2,26,1,41.700413
2022,2,26,2,41.042564
2022,2,26,3,40.595085
2022,2,26,4,40.26992
2022,2,26,5,38.34734
2022,2,26,6,34.2728
2022,2,26,7,27.869108
2022,2,26,8,23.306131
2022,2,26,9,21.302187
2022,2,26,10,21.372477
2022,2,26,11,22.510386
2022,2,26,12,26.41912
2022,2,26,13,35.366425
2022,2,26,14,46.542046
2022,2,26,15,50.877922
2022,2,26,16,51.006096
2022,2,26,17,50.545944
2022,2,26,18,49.746445
2022,2,26,19,45.499786
2022,2,26,20,43.33924
2022,2,26,21,40.144676
2022,2,26,22,34.928204
2022,2,26,23,22.954859
2022,2,27,0,26.096567
2022,2,27,1,26.889685
2022,2,27,2,27.984877
2022,2,27,3,29.519398
2022,2,27,4,31.512213
2022,2,27,5,33.489166
2022,2,27,6,36.507156
2022,2,27,7,37.523182
2022,2,27,8,32.35401
2022,2,27,9,28.197351
2022,2,27,10,25.596956
2022,2,27,11,25.501959
2022,2,27,12,29.105587
2022,2,27,13,38.863995
2022,2,27,14,48.50628
2022,2,27,15,50.826836
2022,2,27,16,49.908173
2022,2,27,17,48.373558
2022,2,27,18,46.518166
2022,2,27,19,45.719105
2022,2,27,20,44.482338
2022,2,27,21,43.00302
2022,2,27,22,41.263268
2022,2,27,23,39.651756
2022,2,28,0,42.422295
2022,2,28,1,42.496822
2022,2,28,2,43.688133
2022,2,28,3,46.738155
2022,2,28,4,50.06733
2022,2,28,5,49.490032
2022,2,28,6,39.77101
2022,2,28,7,32.71027
2022,2,28,8,28.015657
2022,2,28,9,25.09717
2022,2,28,10,23.131037
2022,2,28,11,22.477064
2022,2,28,12,24.793955
2022,2,28,13,32.86372
2022,2,28,14,48.098873
2022,2,28,15,58.448406
2022,2,28,16,58.750065
2022,2,28,17,57.099224
2022,2,28,18,55.255875
2022,2,28,19,52.809254
2022,2,28,20,50.6342
2022,2,28,21,47.81627
2022,2,28,22,45.32511
2022,2,28,23,43.850098
2022,3,4,0,39.64067
2022,3,4,1,39.890373
2022,3,4,2,40.459526
2022,3,4,3,41.538265
2022,3,4,4,43.45635
2022,3,4,5,44.753124
2022,3,4,6,42.54706
2022,3,4,7,35.379486
2022,3,4,8,28.858917
2022,3,4,9,25.278849
2022,3,4,10,23.778769
2022,3,4,11,23.371708
2022,3,4,12,24.814737
2022,3,4,13,29.776556
2022,3,4,14,39.842163
2022,3,4,15,51.115204
2022,3,4,16,54.857784
2022,3,4,17,54.148888
2022,3,4,18,52.618202
2022,3,4,19,49.859673
2022,3,4,20,47.494183
2022,3,4,21,44.0461
2022,3,4,22,38.82834
2022,3,4,23,32.095566
2022,3,9,0,29.826035
2022,3,9,1,29.435728
2022,3,9,2,29.903708
2022,3,9,3,31.196732
2022,3,9,4,31.642704
2022,3,9,5,30.502848
2022,3,9,6,28.498245
2022,3,9,7,26.203306
2022,3,9,8,23.675323
2022,3,9,9,21.089659
2022,3,9,10,19.369406
2022,3,9,11,18.960829
2022,3,9,12,19.845064
2022,3,9,13,23.212431
2022,3,9,14,30.13312
2022,3,9,15,39.264908
2022,3,9,16,43.960297
2022,3,9,17,43.567215
2022,3,9,18,41.390182
2022,3,9,19,38.56509
2022,3,9,20,35.134964
2022,3,9,21,31.251596
2022,3,9,22,27.717852
2022,3,9,23,25.62832
2022,3,10,0,26.059484
2022,3,10,1,26.356909
2022,3,10,2,27.150219
2022,3,10,3,28.079748
2022,3,10,4,28.413788
2022,3,10,5,27.629198
2022,3,10,6,25.654985
2022,3,10,7,23.18659
2022,3,10,8,20.665865
2022,3,10,9,18.346464
2022,3,10,10,16.737185
2022,3,10,11,17.046543
2022,3,10,12,20.490166
2022,3,10,13,26.547775
2022,3,10,14,33.47103
2022,3,10,15,38.349197
2022,3,10,16,39.778706
2022,3,10,17,37.276352
2022,3,10,18,34.27504
2022,3,10,19,32.179768
2022,3,10,20,30.080523
2022,3,10,21,27.69524
2022,3,10,22,26.19752
2022,3,10,23,25.788708
2022,3,15,0,34.508472
2022,3,15,1,36.69364
2022,3,15,2,38.148056
2022,3,15,3,38.886528
2022,3,15,4,36.9897
2022,3,15,5,33.27819
2022,3,15,6,29.470919
2022,3,15,7,26.273808
2022,3,15,8,23.800722
2022,3,15,9,22.054497
2022,3,15,10,21.326077
2022,3,15,11,21.697275
2022,3,15,12,23.483826
2022,3,15,13,27.413595
2022,3,15,14,35.02265
2022,3,15,15,45.058846
2022,3,15,16,49.923077
2022,3,15,17,48.775616
2022,3,15,18,46.10997
2022,3,15,19,43.45633
2022,3,15,20,41.205025
2022,3,15,21,39.866615
2022,3,15,22,39.946327
2022,3,15,23,40.472366
2022,3,24,0,31.570911
2022,3,24,1,29.123846
2022,3,24,2,28.243977
2022,3,24,3,28.417593
2022,3,24,4,28.385006
2022,3,24,5,27.591423
2022,3,24,6,26.194584
2022,3,24,7,24.27754
2022,3,24,8,22.629538
2022,3,24,9,21.435421
2022,3,24,10,21.15536
2022,3,24,11,21.57801
2022,3,24,12,23.052742
2022,3,24,13,26.106516
2022,3,24,14,32.683502
2022,3,24,15,40.908424
2022,3,24,16,45.040997
2022,3,24,17,44.95291
2022,3,24,18,43.388832
2022,3,24,19,41.235695
2022,3,24,20,38.694443
2022,3,24,21,35.602474
2022,3,24,22,31.793844
2022,3,24,23,27.823727
2022,3,26,0,38.55566
2022,3,26,1,40.544655
2022,3,26,2,42.217663
2022,3,26,3,42.792194
2022,3,26,4,39.135876
2022,3,26,5,33.623703
2022,3,26,6,29.19266
2022,3,26,7,26.10115
2022,3,26,8,23.874208
2022,3,26,9,22.068434
2022,3,26,10,20.750359
2022,3,26,11,20.165918
2022,3,26,12,21.33221
2022,3,26,13,27.636911
2022,3,26,14,41.846172
2022,3,26,15,54.90928
2022,3,26,16,57.099415
2022,3,26,17,55.547775
2022,3,26,18,53.12657
2022,3,26,19,50.348717
2022,3,26,20,47.51819
2022,3,26,21,45.14656
2022,3,26,22,43.188286
2022,3,26,23,42.119453
2022,4,5,0,32.82997
2022,4,5,1,30.85384
2022,4,5,2,29.441679
2022,4,5,3,26.73141
2022,4,5,4,24.094435
2022,4,5,5,21.786367
2022,4,5,6,19.795961
2022,4,5,7,18.320518
2022,4,5,8,17.088213
2022,4,5,9,15.960532
2022,4,5,10,15.022126
2022,4,5,11,14.958942
2022,4,5,12,16.410482
2022,4,5,13,21.128077
2022,4,5,14,29.467691
2022,4,5,15,37.736816
2022,4,5,16,41.01863
2022,4,5,17,40.660576
2022,4,5,18,39.275154
2022,4,5,19,37.81238
2022,4,5,20,35.550327
2022,4,5,21,33.261185
2022,4,5,22,31.233381
2022,4,5,23,29.81671
2022,4,6,0,30.87631
2022,4,6,1,30.591688
2022,4,6,2,30.537415
2022,4,6,3,29.656996
2022,4,6,4,26.725155
2022,4,6,5,23.258966
2022,4,6,6,20.364351
2022,4,6,7,18.180754
2022,4,6,8,16.655704
2022,4,6,9,15.681648
2022,4,6,10,15.219059
2022,4,6,11,15.007798
2022,4,6,12,15.349413
2022,4,6,13,17.633692
2022,4,6,14,23.46063
2022,4,6,15,33.918877
2022,4,6,16,43.244644
2022,4,6,17,45.80085
2022,4,6,18,45.071796
2022,4,6,19,42.934883
2022,4,6,20,40.26049
2022,4,6,21,38.09365
2022,4,6,22,36.756126
2022,4,6,23,36.618523
2022,4,9,0,58.315865
2022,4,9,1,68.36022
2022,4,9,2,73.302414
2022,4,9,3,74.405426
2022,4,9,4,69.61199
2022,4,9,5,53.66228
2022,4,9,6,38.176105
2022,4,9,7,30.256664
2022,4,9,8,25.21419
2022,4,9,9,20.7632
2022,4,9,10,17.74491
2022,4,9,11,18.118193
2022,4,9,12,21.96633
2022,4,9,13,33.508743
2022,4,9,14,57.46609
2022,4,9,15,73.852615
2022,4,9,16,74.59097
2022,4,9,17,72.03107
2022,4,9,18,67.52091
2022,4,9,19,62.40667
2022,4,9,20,57.02335
2022,4,9,21,53.001102
2022,4,9,22,51.463272
2022,4,9,23,51.683067
2022,4,11,0,50.9687
2022,4,11,1,54.217583
2022,4,11,2,62.410355
2022,4,11,3,66.64347
2022,4,11,4,50.45504
2022,4,11,5,35.098167
2022,4,11,6,27.024021
2022,4,11,7,21.169905
2022,4,11,8,16.72206
2022,4,11,9,14.412039
2022,4,11,10,14.338761
2022,4,11,11,15.828415
2022,4,11,12,20.333464
2022,4,11,13,33.419674
2022,4,11,14,60.48282
2022,4,11,15,76.12416
2022,4,11,16,76.46196
2022,4,11,17,73.24611
2022,4,11,18,67.44805
2022,4,11,19,61.06478
2022,4,11,20,55.732487
2022,4,11,21,52.37985
2022,4,11,22,50.873833
2022,4,11,23,50.713257
2022,4,18,0,39.807507
2022,4,18,1,38.5653
2022,4,18,2,37.694485
2022,4,18,3,34.97635
2022,4,18,4,29.98815
2022,4,18,5,25.381886
2022,4,18,6,21.818586
2022,4,18,7,18.98303
2022,4,18,8,16.510422
2022,4,18,9,14.445404
2022,4,18,10,13.307013
2022,4,18,11,13.386579
2022,4,18,12,14.802638
2022,4,18,13,18.378819
2022,4,18,14,26.086575
2022,4,18,15,38.730385
2022,4,18,16,48.1388
2022,4,18,17,49.615814
2022,4,18,18,48.485466
2022,4,18,19,46.835396
2022,4,18,20,44.882874
2022,4,18,21,42.04924
2022,4,18,22,37.45575
2022,4,18,23,24.80443
2022,5,1,0,39.12072
2022,5,1,1,43.37905
2022,5,1,2,42.542816
2022,5,1,3,39.218678
2022,5,1,4,34.21598
2022,5,1,5,29.59334
2022,5,1,6,26.338568
2022,5,1,7,24.105825
2022,5,1,8,22.58547
2022,5,1,9,21.55572
2022,5,1,10,20.958109
2022,5,1,11,21.665312
2022,5,1,12,25.152075
2022,5,1,13,30.605497
2022,5,1,14,38.907543
2022,5,1,15,48.96403
2022,5,1,16,52.11443
2022,5,1,17,48.91385
2022,5,1,18,44.36585
2022,5,1,19,40.96267
2022,5,1,20,38.698387
2022,5,1,21,37.667694
2022,5,1,22,37.90467
2022,5,1,23,39.180252
2022,5,2,0,34.683792
2022,5,2,1,34.56225
2022,5,2,2,35.749397
2022,5,2,3,34.920647
2022,5,2,4,30.18514
2022,5,2,5,25.760693
2022,5,2,6,22.527252
2022,5,2,7,20.12145
2022,5,2,8,18.605175
2022,5,2,9,17.800165
2022,5,2,10,17.403688
2022,5,2,11,17.30005
2022,5,2,12,17.924423
2022,5,2,13,20.957083
2022,5,2,14,29.137259
2022,5,2,15,43.15722
2022,5,2,16,52.64038
2022,5,2,17,52.750156
2022,5,2,18,50.104115
2022,5,2,19,46.291695
2022,5,2,20,43.309483
2022,5,2,21,40.72713
2022,5,2,22,37.391655
2022,5,2,23,34.297474
2022,5,8,0,47.531914
2022,5,8,1,51.048157
2022,5,8,2,50.57116
2022,5,8,3,41.910835
2022,5,8,4,32.248024
2022,5,8,5,26.363749
2022,5,8,6,22.804817
2022,5,8,7,20.465195
2022,5,8,8,18.902037
2022,5,8,9,18.028719
2022,5,8,10,17.194178
2022,5,8,11,16.620432
2022,5,8,12,17.09239
2022,5,8,13,21.42365
2022,5,8,14,36.627388
2022,5,8,15,59.53981
2022,5,8,16,66.40785
2022,5,8,17,64.15315
2022,5,8,18,60.17937
2022,5,8,19,55.720657
2022,5,8,20,51.382607
2022,5,8,21,48.781693
2022,5,8,22,47.398052
2022,5,8,23,47.524323
2022,5,12,0,35.888725
2022,5,12,1,33.449654
2022,5,12,2,31.574472
2022,5,12,3,28.68357
2022,5,12,4,24.917303
2022,5,12,5,21.595314
2022,5,12,6,18.989288
2022,5,12,7,16.437231
2022,5,12,8,14.069845
2022,5,12,9,12.203027
2022,5,12,10,11.361664
2022,5,12,11,11.761555
2022,5,12,12,13.499586
2022,5,12,13,17.372786
2022,5,12,14,25.5019
2022,5,12,15,38.790237
2022,5,12,16,49.095337
2022,5,12,17,50.27434
2022,5,12,18,48.93456
2022,5,12,19,46.693474
2022,5,12,20,44.175232
2022,5,12,21,40.644424
2022,5,12,22,35.403366
2022,5,12,23,25.509214
2022,5,22,0,24.766556
2022,5,22,1,24.277746
2022,5,22,2,23.479437
2022,5,22,3,21.767683
2022,5,22,4,18.953642
2022,5,22,5,16.902693
2022,5,22,6,15.6201725
2022,5,22,7,14.845125
2022,5,22,8,14.246483
2022,5,22,9,13.684017
2022,5,22,10,13.451805
2022,5,22,11,13.677563
2022,5,22,12,14.743537
2022,5,22,13,17.334824
2022,5,22,14,23.725206
2022,5,22,15,32.113163
2022,5,22,16,36.98391
2022,5,22,17,37.174805
2022,5,22,18,36.12156
2022,5,22,19,34.574665
2022,5,22,20,32.760292
2022,5,22,21,30.852278
2022,5,22,22,29.083376
2022,5,22,23,27.4267
2022,5,27,0,50.9346
2022,5,27,1,56.527164
2022,5,27,2,53.27763
2022,5,27,3,39.886017
2022,5,27,4,29.52536
2022,5,27,5,24.14499
2022,5,27,6,21.040459
2022,5,27,7,18.538229
2022,5,27,8,15.978851
2022,5,27,9,13.230667
2022,5,27,10,11.698267
2022,5,27,11,12.585261
2022,5,27,12,16.690819
2022,5,27,13,28.187475
2022,5,27,14,53.481663
2022,5,27,15,73.29384
2022,5,27,16,76.34195
2022,5,27,17,75.28028
2022,5,27,18,71.06991
2022,5,27,19,62.663147
2022,5,27,20,53.8761
2022,5,27,21,48.97552
2022,5,27,22,47.62232
2022,5,27,23,48.407333
2022,6,5,0,54.295715
2022,6,5,1,64.48137
2022,6,5,2,63.76433
2022,6,5,3,44.93283
2022,6,5,4,30.475798
2022,6,5,5,22.414436
2022,6,5,6,16.252277
2022,6,5,7,11.987881
2022,6,5,8,10.414196
2022,6,5,9,10.22369
2022,6,5,10,11.352114
2022,6,5,11,14.522285
2022,6,5,12,21.124937
2022,6,5,13,36.644753
2022,6,5,14,66.163445
2022,6,5,15,79.836586
2022,6,5,16,80.95992
2022,6,5,17,80.390305
2022,6,5,18,78.457405
